40,J02459.1,V01146.1,X51522.1,AF063097.1,AF064539.1,U32222.1,U02303.1,AF125520.1,AP000363.1,AF083977.1,AF069308.1,AF069529.1,AF335538.1,AJ298298.1,AP004402.1,AF527608.1,AY055382.1,BK000583.1,AF158101.6,AP005153.1,AP005154.1,AF503408.1,AF547987.1,AY135486.1,AB102868.1,AJ556162.1,AY736146.1,DQ904452.1,AB255436.1,AB285204.1,CP000711.1,DQ126339.2,EU311208.1,AB362338.2,AB426868.1,AM491472.1,EU734174.1,EU570103.1,EU078592.1,FJ184280.1,FJ188381.1,FM180578.1,FJ230960.1,FJ000341.1,FJ839692.1,FJ839693.1,GQ357916.1,GU071091.1,GU169904.1,GU573886.1,AP011113.1,HM137666.1,FR667955.1,HM208303.1,HM173637.1,HM770079.1,HM208537.1,HQ110083.1,HQ110084.1,HM035025.1,JN202312.1,HM997020.1,JF314845.1,JF912400.1,JF461087.1,JF719729.1,JF719730.1,JF719731.1,JF719732.1,JF719734.1,JN600960.1,JF974339.1,JN627160.1,JQ011317.1,JQ011318.1,JF900176.1,JN391180.1,JQ288021.1,JQ177065.1,JQ086377.1,JQ086374.1,JQ086372.1,JQ086369.1,JQ086376.1,JQ691610.1,JN986846.1,JQ086370.1,JQ086371.1,JQ086373.1,JQ806763.1,JQ806764.1,JQ182726.1,JQ182727.1,JQ182728.1,JQ182730.1,JQ182731.1,JQ182732.1,JQ182733.1,JQ182734.1,JX128259.1,HE956711.1,JX434033.1,JX509734.1,JX536493.1,JX181825.1,JX880034.1,JX871397.1,JX872508.1,JX000007.1,JQ957925.1,KC139521.1,KC618326.1,KC736978.1,KF208315.1,KF030445.1,KC911856.1,KC911857.1,KF322032.1,KC814930.1,AP013552.1,AP013553.1,AP013556.1,AP013557.1,AP013558.1,AP013561.1,AP013562.1,AP013564.1,KF971864.1,KF925357.1,KJ419279.1,KF562341.1,KJ477684.1,KJ477685.1,KJ477686.1,KJ603229.1,KJ909655.1,KM190144.1,KJ832078.1,KM242061.1,KM360178.1,KM407600.1,LK985321.1,LK985322.1,KM501444.1,KJ668714.2,KM606994.1,KM606995.1,KM606996.1,KM606997.1,KM606998.1,KM606999.1,KM607000.1,KM607001.1,KM607002.1,KM607003.1,KM607004.1,KM657822.1,KM236242.1,KP010268.1,KP063541.1,KP797973.1,KP719132.1,KP719134.1,KR014248.1,KP869101.1,KP869104.1,KP869108.1,KP869109.1,KJ000058.2,KF766125.2,KF582788.2,JQ067084.3,Pathogen
CP003109.1,0.366114355,0,0,0,0,0,0.02875817,0.098446358,0.080301584,0,0.0196011,0.03967954,0.017983167,0.002492007,0.112133973,0.006836992,0,0.006836992,0.000586392,0.083207642,0.08381059,0.001702404,0.072018255,0,0.014146601,0.25950826,0.008075198,0.000699773,0.064004385,0.228581775,0.013123425,0,0.072961169,0.006847505,0.006847505,0.001843953,0,0.012683858,0.362495919,0.251003096,0.257981604,0.263996071,0,0.01443717,0.000737784,0.000724724,0,0,0,0.013702988,0.000567517,0.00074032,0,0.084689875,0.037518432,0,0.000100935,0.000139247,0.00030494,0.000663178,0.000732953,0.000733239,0.001898477,0,0,0,0,0,0,0,0.036742424,0.036742424,2.11E-05,0.004670913,0.045175016,0.016114146,0,0.001376098,0,0.029550001,0.041080865,0.074512017,0.046706413,0.31657138,0,0.000693208,0.05615795,0.000176495,0.038843931,0.009787641,0.020713558,0.032928719,0.009126373,0.244294034,0.000902201,0.012567899,0.03373884,0.056031447,0.042391152,0.000713669,0.000696153,0,0.123441982,0,0,0,0.000303615,0,0,0,0.000269333,0.00349886,0.002196158,0.000637892,0.034098596,0,0,0.000238173,0.002945693,0,0,0,0,0,0,0,0,0.007704211,0.000419317,0,0.000316855,0.000740311,0.000749661,0.000754877,0.029285965,0.085443298,0,0.065033718,0,0,0.000230743,0,0,0.000739623,0.000706701,0.000326675,0.000326691,0.000326691,0.000326689,0.000326689,0.000326677,0.000720644,0.000699617,0.000444255,0.000740197,0.000724694,0,0,0,0,0,0,0,0,0,9.36E-05,7.67E-05,0,0,0.057038596,0,0,1
CP003289.1,0.063739348,0,0,0,0,0.00022887,0.028639335,0.11760958,0.111480591,0.000708872,0.021590686,0.043256997,0.137226201,0.009873989,0.116606274,0.008804126,0.00605834,0.008804126,0,0.105966147,0.117149256,0.001289104,0.192313609,0,0.003318638,0.046275277,8.55E-05,0,0.16086646,0.08605632,0.007434944,0.000716754,0.112999285,0.008817664,0.008817664,0,0,0.01321914,0.092757543,0.060368993,0.088246229,0.043093167,0,0.004250537,0,0,0.001559307,0,0,0.007365356,0,0,0,0.118548471,0.009939381,0.000234824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063712121,0.063712121,2.11E-05,0.057213096,0.099790579,0.004415176,0,0,0.000123941,0.045626552,0.036294745,0.027521995,0.047092616,0.056428131,0,0,0.00840894,0,0.032601156,0.01391405,0.000366972,0.007541322,0.005875554,0.12291156,0.002232948,0.009186282,0.051367005,0.023380519,0.024253644,0,0,0,0.01535854,0.000496712,0.000234099,0,0.002862658,0,0,0,0,0,0.049111883,0,0.051982919,0,0,0,0.080163146,0,0,0,0,0,0,0,0,0.942580581,0,0,0,0,0,0,0.255641738,0.103723273,0.000521096,0.074593701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286138,0,0,0,0,2.37E-05,0,0.005165712,0,0.000231522,0.209546979,0.000254435,0,1
CP003297.1,0.151868436,0,0,0,0,0.00022887,0.028639335,0.117331852,0.111200737,0.000708872,0.020460798,0.042954677,0.032882012,0.007734625,0.119609571,0.005901403,0.00605834,0.005901403,0,0.105832076,0.117245241,0.001298944,0.048712953,0,0.001671431,0.050221772,8.55E-05,0,0.13751059,0.077152473,0.005613632,0.000716754,0.112729294,0.005910478,0.005910478,0,0,0.000605101,0.188639649,0.049266228,0.081521476,0.03116669,1.51E-05,0.000219855,0,0,0.001559307,0,0,0.004184305,0,0,0,0.118253445,0.009038283,0.000234824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027828283,0.027828283,2.11E-05,0.057213096,0.105358508,0.001471725,0,0,0.000123941,0.045771168,0.033752119,0.026957704,0.046392624,0.148158381,0,0,0.006835337,0,0.032575466,0.002365137,0.000366972,0.006921488,0.003997303,0.117132513,0.002232948,0.008493982,0.050304762,0.023380519,0.024253644,0,0,0,0.01535854,0.000496712,0.000234099,0,0.002862658,0,0,0,0,0,0.049184284,0,0.058557416,0,0,0,0.077267806,0,0,0,0,0,0,0,0,0.781895104,0,1.76E-05,0,0,0,0,0.249880303,0.103591999,0.000521096,0.034674315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286138,0,0,0,0,2.37E-05,0,0.005165712,0,0.000231522,0.207985403,0.000254435,0,1
CP003301.1,0.148876462,0,0,0,0,0.00022887,0.026737968,0.117429874,0.111299509,0.000708872,0.021590686,0.043710478,0.140441215,0.007734625,0.119707505,0.008804126,0.00605834,0.008804126,0,0.105932629,0.115405535,0.015124827,0.193313506,0,0.00353665,0.050274159,8.55E-05,0,0.13751059,0.076619946,0.005613632,0.000716754,0.112824585,0.008817664,0.008817664,0,0,0.01321914,0.185258593,0.051629688,0.081941773,0.03050021,0,0.004250537,0,0,0.001559307,0,0,0.007512174,0,0,0,0.118253445,0.010294359,0.000234824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063686869,0.063686869,2.11E-05,0.057213096,0.105557956,0.004415176,0,0,0.000123941,0.047795801,0.036294745,0.027727191,0.047647783,0.145076619,0,0,0.00840894,0,0.032575466,0.01391405,0.000366972,0.007696281,0.005875554,0.117559758,0.002232948,0.009159655,0.051367005,0.023380519,0.024253644,0,0,0,0.01535854,0.000496712,0.000234099,0,0.002862658,0,0,0,0,0,0.049184284,0,0.077329613,0,0,0,0.078174174,0,0,0,0,0,0,0,0,0.783722385,0,1.76E-05,0,0,0,0,0.250534648,0.103690455,0.000521096,0.074567863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286138,0,0,0,0,2.37E-05,0,0.005165712,0,0.000231522,0.208610034,0.000254435,0,1
CP004009.1,0.118874193,0,0,0.307861954,0,0.000425045,0.028877005,0.026514842,0.022832779,0,0.010758499,0.029451037,0.00967118,0.000987399,0.026540006,0.003094638,0.034704562,0.003094638,0.000586392,0.031188202,0.030555111,0,0.010768126,0.000163415,0.006104355,0.03251493,0.000320444,0.000784229,0.020648184,0.185298002,0.000199596,0,0.024378623,0.003099397,0.003099397,0,0,0.002443679,0.13258406,0.035800004,0.03157078,0.03248211,0,0.002393981,0.000822448,0.000807889,0,0,0,0.003181051,0.00057349,0.000823235,0,0.025389608,0.007208782,0.050369849,0.000100935,0.000348117,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.004772727,0.004772727,2.11E-05,0,0.008626134,0.003267729,0.000672791,0,0,0.007158524,0.010245289,0.007951368,0.033768616,0.110008289,0.000672704,0.000776871,0.010400531,0.00011031,0.003776493,0.004956723,0.000876656,0.009839876,0.004575226,0.249533404,0.000112775,0.012621152,0.006348163,0.004771534,0.003936823,0.00079763,0.000780172,0,0.309752282,0,0,0,0.001843378,0,0,0,0.032589301,0.230571695,0.363090067,0.000637892,0.05031287,0.000672704,0.000672704,0.234779243,0.386162794,0,0,0,0,0,0,0,0,4.94E-05,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.005426282,0.030537733,0,0.009172416,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0,0,0,0.009320139,0,0,1
CP005930.1,0.151146235,0,0,0,0,0,0,0.041691853,0.043393804,0,0.008179407,0.017736125,0.005384495,0,0.041376946,0.004174163,0,0.004174163,0.000586392,0.04638847,0.0468725,1.97E-05,0.028432981,0,0.008236035,0.06509971,0.004486221,0.000784229,0.023189754,0.01932007,0.442703525,0.002457443,0.028174383,0.004180582,0.004180582,0,0,0.006865574,0.164226088,0.047195911,0.068944893,0.049810579,0,0.007206371,0.000822448,0.000807889,0,0,0,0.002177796,0.00057349,0.000823235,0,0.030457117,0.00742723,0.047962898,0.000100935,0.000243682,0.00030494,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.013611111,0.013611111,2.11E-05,0.00236898,0.002326896,0.009503854,0,0,0.000123941,0.003494902,0.015804168,0.010182881,0.014627435,0.121336422,0,0.000776871,0.054953161,0,0.009659602,0.002767713,0.012538226,0.013584711,0.006453477,0.020327854,0.002142728,0.005112366,0.015351931,0.008793256,0.013521114,0.00079763,0.000780172,0,0.082503259,0,0,0,0.000672291,0,0,0,0.000269333,0.005135942,0.012018535,0.000637892,0.049192457,0,0,0.000238173,0.017170624,0,0,0,0,0,0,0,0,0.00273269,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.003144052,0.046438358,0,0.020799421,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0.000588175,0,0,0.005177855,0,0,1
CP005998.1,0.390112044,0,0,0.308338797,0,0.000457741,0.030897207,0.034046168,0.031129622,0.000299907,0.052318727,0.048648376,0.170892362,0.042693248,0.033999282,0.013913878,0.018075293,0.013913878,0,0.033048433,0.032794753,0.000472343,0.326453697,0.000163415,0.016229834,0.043690846,0.011108737,0,0.033223143,0.031546884,0,0,0.046819662,0.013935273,0.013935273,0,0,0.030371439,0.411999254,0.064289771,0.065744168,0.037989336,0,0.031610319,0,0,0.000672115,0,0,0.015024347,0,0,0,0.051022179,0.037026924,0.000176118,0,0,0,0,0,0,0.001898477,0,0,0,0,0,0,0,0.167247475,0.167247475,2.11E-05,0.064901106,0.004055447,0.010027688,0,0.001799513,0,0.111933284,0.105693489,0.111986047,0.066861377,0.37251068,0,0,0.052371469,0.00011031,0.038278741,0.016832729,0.035331295,0.054003099,0.024056059,0.033504981,0.001014977,0.059484503,0.077164319,0.077935062,0.173290528,0,0,0,0.229726206,0.000496712,0.000234099,0,0.00047711,0,0,0,0.047335286,0.27965204,0.15122116,0,0.000930154,0,0,0.282949775,0.142274478,0,0,0,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0.008219222,0.031423836,0.000521096,0.296876211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835422,0.001537773,0,0,0,0,2.37E-05,0,0,0,0.000231522,0.005473733,0.000254435,0,1
CP006027.1,0.263314281,0,0.374622356,0.283453538,0,0.000490436,0.030184195,0.040613615,0.042126231,0.002508316,0.009260169,0.026150707,0.001045533,0.001763212,0.02815591,0.004438047,0.006781351,0.004438047,0.00022508,0.042282554,0.051527756,0.011966031,0.025125628,0.000163415,0.001453418,0.289473684,0.001046785,0.000386082,0.020149836,0.343160227,0.080986003,0.002867017,0.037401731,0.004444872,0.004444872,0.002177197,0,0.001652392,0.311733433,0.309430021,0.291540712,0.289813386,0,0.001734415,0.000387034,0.000380183,0.003683192,0,0,0.000171287,0.000221033,0.000379044,0,0.034032141,0.002484845,0,0.000100935,0.000139247,0.00030494,0.000313502,0.0003845,0.00038465,0,0,0,0,0,0,0,0,0.001414141,0.001414141,2.11E-05,0.018281372,0.021872819,0.002868617,0,0,0,0.002554894,0.001670157,0.003437043,0.01967221,0.272534059,0,0.000382459,0.002827568,0.00011031,0.001592807,0.006541868,0.001651376,0.002272727,0.002215373,0.382676351,0.000360881,0.006550218,0.003034978,0.001726841,0.001780944,0.000383822,0.000384084,0,0.005606258,0,0.000215118,0,0.000910846,0,0,0,0.066760933,0.263826919,0.055941693,0.000310004,0.228268223,0,0,0.34198696,0.047987109,0,0,0,0,0,0,0,0,0.427797715,0.000551103,8.82E-05,0.000532077,0.000379039,0.000383827,0.000386497,0.007915988,0.043353407,9.10E-05,0.002067023,0,0.00137077,0.000112413,0,0,0.000387999,0.000380075,0.000201945,0.000201954,0.000201954,0.000201953,0.000201953,0.000201946,0.000369406,0.000385996,0.000319864,0.000378981,0.000380167,0,0,0.006333037,0.287535648,0,0,0,0,0,1.25E-05,0.00017901,0,0.00021275,0.011210467,0,0,1
CP006262.1,0.11660442,0,0,0,0,0.000326958,0,0.057783732,0.058456524,0.000545286,0.013042837,0.040183408,0.010037116,0.001692684,0.057862436,0.004797889,0,0.004797889,0.00022508,0.061739568,0.065509518,0.000797079,0.060173316,0,0.007170195,0.313955925,0.005340739,0.000386082,0.033605209,0.307693946,0.009430902,0,0.046581434,0.004805267,0.004805267,0,0,0.006725936,0.104882712,0.355581613,0.280661483,0.306177213,0,0.004714677,0.000387034,0.000380183,0.0003495,0,0,0.00902929,0.000221033,0.000379044,0,0.044462185,0.006416908,0,0.000100935,0.000139247,0.00030494,0.000313502,0.0003845,0.00038465,0.001898477,0,0,0,0,0,0,0,0.027727273,0.027727273,2.11E-05,0,0.014459994,0.003966175,0,0,0,0.040492661,0.026323661,0.04952933,0.03820995,0.08679943,0,0.000382459,0.037569767,0,0.012459859,0.006516707,0.01312946,0.014075413,0.004695627,0.274066245,0,0.009772074,0.020309062,0.027584013,0.02186343,0.000383822,0.000384084,0,0.08125163,0,0.000215118,0,0,0,0,0,0.000269333,0.00349886,0.060092673,0.000310004,0.166666667,0,0,0.000238173,0.078048289,0,0,0,0,0,0,0,0,0.047920851,0.000551103,8.82E-05,0.000532077,0.000379039,0.000383827,0.000386497,0.004356986,0.059746312,9.10E-05,0.060047025,0,0,0.000112413,0,0,0.000387999,0.000380075,0.000201945,0.000201954,0.000201954,0.000201953,0.000201953,0.000201946,0.000369406,0.000385996,0.000319864,0.000378981,0.000380167,0,0,0,0.002096964,0,0,0,0,0,1.25E-05,0,0,0.00021275,0.007939378,0,0,1
CP006584.1,0,0,0,0.25815104,0,0.000163479,0.033392751,0.001257944,0.001267573,0.000490757,0,0,0,0.01546925,0.001256815,0.000167926,0,0.000167926,0.000349466,0.001290431,0.001231803,0.000541227,0,0.000163415,0.000169565,0,0.000149541,0.000542927,0,0,0,0,0.001222902,0.000168184,0.000168184,0,0,0,0.001935364,0,0,0,0,0,0.000580552,0.000570274,0.002365846,0,0,0.000171287,0.000334536,0.000586333,0,0,0.000245754,0,0.000100935,0.00020887,0.00030494,0.000422022,0.00057675,0.000576975,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.001196689,0.000174611,0,0,0,0,0,0.000230846,0,0,0,0.000537834,0,0,0.000231214,0,0,0.000232438,0,0,0,0,0,0.000204494,0.000210901,0.000557741,0.000540119,0,0.000443286,0,0,0,0,0,0,0,0.058815608,0.275864283,0.000217202,0.000399428,0.004312532,0,0,0.317187174,0.001158136,0,0,0,0,0,0,0,0,3.29E-05,0.000401347,0,0.000382617,0.000586326,0.000593732,0.000597862,0.000335153,0.001263517,0,0,0,0,0.000212994,0,0,0.000581998,0.000552296,0.000570197,0.000570224,0.000570224,0.00057022,0.00057022,0.0005702,0.000478411,0.000542806,0.000515336,0.000586236,0.000570251,0,0,0.012989463,0.000866745,0,0,0,0,0,2.49E-05,0,0,0,0.000427379,0,0,0
CP006784.1,0.213564988,0,0,0.000566251,0,0,0,0.023345477,0.020923188,0.003926059,0.000196502,0.000932154,0.001359193,0.003902577,0.02138217,0.000167926,0,0.000167926,0.000586392,0.022624434,0.028571429,0.002578207,0.006127577,0,0.000726709,0.128540495,0.000149541,0.000784229,0.040615293,0.026903251,0.001596767,0,0.017740014,0.000168184,0.000168184,0,0,0.00237386,0.240568018,0.16522233,0.14526115,0.174828118,0,0.002491694,0.000822448,0.000807889,0.011614152,0,0,0.000171287,0.00057349,0.000823235,0,0.018864323,0.002566763,0,0.000100935,0.000243682,0.000271058,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0.000252525,0.000252525,2.11E-05,0,0.006764618,0.000374167,0,0,0,0,0.000124639,0.002385411,0,0.213512997,0,0.000776871,0.006712399,0.000220619,0.002491972,0.000327093,0.000163099,0.002427686,0.000288962,0.021362236,0.001285637,0.001384599,0.0011887,0.001840449,0.001898111,0.00079763,0.000780172,0,0.036349413,0,0,0,0.000802412,0,0,0,0.000269333,0.00269637,0.007095279,0.000637892,0.093121089,0,0,0.000238173,0.016012488,0,0,0,0,0,0,0,0,0.002386988,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0.005617798,0.022152574,0,0.00093016,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0.000835422,0.012777498,0,0,0,0,0,9.36E-05,0.000588175,0,0,0.009007824,0,0,1
CP007133.1,0.11660442,0,0,0,0,0.000326958,0,0.057783732,0.058456524,0.000545286,0.013042837,0.040183408,0.010037116,0.001692684,0.057862436,0.004797889,0,0.004797889,0.00022508,0.061739568,0.065509518,0.000797079,0.060173316,0,0.007170195,0.314113086,0.005340739,0.000386082,0.033605209,0.307693946,0.009430902,0,0.046581434,0.004805267,0.004805267,0,0,0.006725936,0.104882712,0.355911398,0.280338178,0.305966746,0,0.004714677,0.000387034,0.000380183,0.0003495,0,0,0.00902929,0.000221033,0.000379044,0,0.044462185,0.006416908,0,0.000100935,0.000139247,0.00030494,0.000313502,0.0003845,0.00038465,0.001898477,0,0,0,0,0,0,0,0.027727273,0.027727273,2.11E-05,0,0.014459994,0.003966175,0,0,0,0.040492661,0.026323661,0.04952933,0.03820995,0.08679943,0,0.000382459,0.037569767,0,0.012459859,0.006516707,0.01312946,0.014075413,0.004695627,0.274066245,0,0.009772074,0.020309062,0.027584013,0.02186343,0.000383822,0.000384084,0,0.08125163,0,0.000215118,0,0,0,0,0,0.000269333,0.00349886,0.060092673,0.000310004,0.166856925,0,0,0.000238173,0.078048289,0,0,0,0,0,0,0,0,0.047920851,0.000551103,8.82E-05,0.000532077,0.000379039,0.000383827,0.000386497,0.004356986,0.059746312,9.10E-05,0.060047025,0,0,0.000112413,0,0,0.000387999,0.000380075,0.000201945,0.000201954,0.000201954,0.000201953,0.000201953,0.000201946,0.000369406,0.000385996,0.000319864,0.000378981,0.000380167,0,0,0,0.002096964,0,0,0,0,0,1.25E-05,0,0,0.00021275,0.007939378,0,0,1
CP007136.1,0.26378887,0,0.374622356,0.283453538,0,0.000490436,0.030184195,0.040613615,0.042126231,0.002508316,0.009260169,0.026150707,0.001045533,0.001763212,0.02815591,0.004438047,0.006781351,0.004438047,0.00022508,0.042282554,0.051527756,0.011966031,0.025125628,0.000163415,0.001453418,0.289351448,0.001046785,0.000386082,0.020149836,0.343522345,0.080986003,0.002867017,0.037401731,0.004444872,0.004444872,0.002177197,0,0.001652392,0.312269738,0.309375057,0.291492216,0.289760769,0,0.001734415,0.000387034,0.000380183,0.003683192,0,0,0.000171287,0.000221033,0.000379044,0,0.034032141,0.002484845,0,0.000100935,0.000139247,0.00030494,0.000313502,0.0003845,0.00038465,0,0,0,0,0,0,0,0,0.001414141,0.001414141,2.11E-05,0.018281372,0.021872819,0.002868617,0,0,0,0.002554894,0.001670157,0.003437043,0.01967221,0.27302289,0,0.000382459,0.002827568,0.00011031,0.001592807,0.006541868,0.001651376,0.002272727,0.002215373,0.382676351,0.000360881,0.006550218,0.003034978,0.001726841,0.001780944,0.000383822,0.000384084,0,0.005606258,0,0.000215118,0,0.000910846,0,0,0,0.066760933,0.263826919,0.055941693,0.000310004,0.228479621,0,0,0.34198696,0.047987109,0,0,0,0,0,0,0,0,0.427797715,0.000551103,8.82E-05,0.000532077,0.000379039,0.000383827,0.000386497,0.007915988,0.043353407,9.10E-05,0.002067023,0,0.00137077,0.000112413,0,0,0.000387999,0.000380075,0.000201945,0.000201954,0.000201954,0.000201953,0.000201953,0.000201946,0.000369406,0.000385996,0.000319864,0.000378981,0.000380167,0,0,0.006333037,0.287535648,0,0,0,0,0,1.25E-05,0.00017901,0,0.00021275,0.011210467,0,0,1
CP007265.1,0.026907125,0,0,0,0,0.00022887,0.039096851,0,0,0,0,0,0,0,0,0,0,0,0.000586392,0,0,9.84E-06,0.01981848,0,0,0.005273635,0,0.000784229,0,0,0.068985305,0,0,0,0,2.22E-05,0,0,0.062607844,0,0.018121272,0.000350779,0,0,0.000822448,0.000807889,0,0,0,0,0.00057349,0.000823235,0,0,0,0.000322884,0.000242243,0,0,0.000663178,0.000817062,0.000817381,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.000847655,0,0,0,0.000123941,0,0,0,0,0.02796965,0,0.000776871,0,0.00011031,0,0,0,0,0,0.005284343,0.002548719,0,0,0,0,0.00079763,0.000780172,0,0,0,0.000234099,0,0.00210362,0,0,0,0,0,0.018220871,0.000637892,0.055111618,0,0,0,0.017472746,0,0,0,0,0,0,0,0,0.000312778,0.000419317,0,0.000400552,0.000823226,0.000833623,0.000839423,0,0,6.62E-05,0,0,0,0.000313574,0,0,0.000824497,0.000789843,0.000332615,0.00033263,0.00033263,0.000332628,0.000332628,0.000332617,0.000720644,0.000784054,0.000527182,0.000823099,0.000807855,0,0,0,0,0,0,0,0,0,9.36E-05,0,0,0.000231522,8.22E-05,0,0,1
CP007390.1,0.026907125,0,0,0,0,0.00022887,0.039096851,0,0,0,0,0,0.006194783,0,0,0,0,0,0,0,0,0.000334577,0.033176085,0,0,0.005273635,0,0,0,0,0.054240164,0,0,0,0,2.22E-05,0,0,0.062607844,0.028581374,0.018121272,0.000350779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322884,0.000242243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008030303,0.008030303,2.11E-05,0.060386635,0,0,0,0,0.000123941,0.009689315,0,0,0,0.02796965,0,0,0,0.00011031,0,0,0,0,0,0.005284343,0.002548719,0,0,0,0,0,0,0,0,0.000733242,0.000234099,0,0.00210362,0,0,0,0,0,0.018220871,0,0.055111618,0,0,0,0.017472746,0,0,0,0,0,0,0,0,0.000312778,0,0,0,0,0,0,0,0,0.000851951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E-05,0,0,0,0.000231522,8.22E-05,0.000337274,0,1
CP007392.1,0.23599447,0,0,0.025183287,0,0,0.037195484,0.019261244,0.015852896,0,0.002014148,0,0.004704898,0,0.018819574,0,0,0,0.000586392,0.01647394,0.015725484,7.87E-05,0.01981848,0,0.002882612,0.029319317,0.000277718,0.000627383,0.01490058,0.039002258,0.010403932,0,0.012562535,0,0,0,0,0.003258239,0.266753719,0.020703175,0.022873862,0.022783078,0,0.003419973,0.000665215,0.000653439,0,0,0,9.79E-05,0.000567517,0.000669249,0,0.015306654,0.000600732,0,0.000100935,0.000139247,0.00030494,0.000819929,0.000660859,0.000661117,0,0,0,0,0,0,0,0,0.001565657,0.001565657,2.11E-05,0,6.65E-05,0.007558183,0,0.001736001,0,0,0.000947253,0.000897735,9.66E-05,0.240143674,0,0.000621497,0.003884832,0.00011031,0,0.002767713,0.003608563,0,0.00178193,0.040093544,0.001240527,0.00042603,0.000758745,0.000545318,0.000562403,0.000641702,0.000624137,0,0.072177314,0,0,0,0.000303615,0,0,0,0.000269333,0.063332584,0.017062458,0.000792894,0,0,0,0.036351186,0.005564088,0,0,0,0,0,0,0,0,0,0.000545113,0,0.000245114,0.000669241,0.000677694,0.000682408,0.004245268,0.016130356,0,0.002945508,0,0,0.000159745,0,0,0.000666873,0.000635437,0.000326675,0.000326691,0.000326691,0.000326689,0.000326689,0.000326677,0.000666142,0.000627243,0.000373174,0.000669138,0.000653412,0,0,0,0,0,4.94E-05,0,0,0,9.36E-05,0,0,0,0.003731343,0,0,1
CP007592.1,0.023832615,0,0,0,0,0.000326958,0.033392751,0.025191551,0.020330557,0,0,0,0,0.000752304,0.024891457,0.000359842,0.02166542,0.000359842,0.000373159,0.020730685,0.025307951,0.000295215,0,0,0.000363354,0.034907275,0.000320444,0.000536895,0.018870745,0.002087505,0,0,0.018597634,0.000360395,0.000360395,0,0,0,0.027374901,0.019182499,0.024635877,0.026764417,0,0,0.00053822,0.000528692,0,0,0,0.000367044,0.000370379,0.000527108,0,0.020755961,0.00068265,0,0.000161495,0.000243682,0.000271058,0.000464225,0.000534695,0.000534904,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0.00194462,0.000374167,0,0,0,0,0,0.000641239,0,0.019872054,0,0.000531858,0.006171474,0,0.000462428,0,0,0.000645661,0,0.011872906,0.000563876,5.33E-05,0,0.000408989,0.000421803,0.000533752,0.000534118,0,0.277235984,0,0.00025308,0,0,0,0,0,0.000269333,0.00349886,0.193720436,0.000459044,0.020273127,0,0,0.001250409,0.200005035,0,0,0,0,0,0,0,0,0.000938333,0.0002456,0,0.000490228,0.000527101,0.000533759,0.000537472,0.001931118,0.020298321,9.10E-05,0,0,0,0.000195244,0,0,0.000539561,0.000528541,0.00013661,0.000136616,0.000136616,0.000136615,0.000136615,0.00013661,0.000520802,0.000536775,0.000308017,0.00052702,0.00052867,0,0,0,0,0,0,0,0,0,8.11E-05,0,0,0.000250294,0.00215333,0,0,1
